gene_symbol,melanoma_post_delta,nsclc_post_delta,pred_direct_melanoma_delta,pred_manual_features,pred_geneformer_static_pca32,pred_scgpt_static_pca32,pred_geneformer_random_pca32,pred_scgpt_random_pca32,pred_manual_plus_geneformer_pca32,pred_manual_plus_scgpt_pca32,mean_tpm,fraction_positive_g120,baseline_responder_vs_nonresponder_log2_delta,post_responder_vs_nonresponder_log2_delta,n_cells_g120,n_patient_states,n_baseline_responder_states,n_baseline_nonresponder_states,mean_raw_count_per_cell,fraction_positive_g115,post_vs_naive_sample_logcpm_delta,cell_type_specificity_max_fraction,dominant_cell_type,n_cells_g115,n_samples,n_post_samples,n_naive_samples,nsclc_post_responder_vs_nonresponder_log2cpm_delta,nsclc_post_mean_log2cpm,nsclc_post_lesion_fraction_positive,nsclc_n_responder_lesions,nsclc_n_nonresponder_lesions,response_direction_concordant,response_transfer_score
SEMA3C,-0.1346531807981748,-0.7795757338701328,-0.1346531807981748,-0.05726667,-0.0020484477,-0.05834408,-0.085982054,-0.08525875,-0.0023717433,-0.053646304,0.0858075010010744,0.0171874040881468,-0.1383353362600402,-0.1346531807981748,16291,48,9,10,15.379209574172002,0.1642081825772335,-0.2204585813910413,0.5288224362772884,CAF,7186,33,17,16,-0.7795757338701328,0.80014683091135,1.0,8,5,True,0.32399437068980813
COMT,-0.5710038717509904,-0.18330633475961644,-0.5710038717509904,-0.14547956,-0.20838386,-0.35757118,-0.08075107,-0.08064524,-0.20322023,-0.35668302,1.612332576447799,0.2044687250629182,-0.4444888047685056,-0.5710038717509904,16291,48,9,10,49.39103812969663,0.3811578068466462,-0.472258348391243,0.2403848935765193,CAF,7186,33,17,16,-0.18330633475961644,5.890095405591871,1.0,8,5,True,0.32352531101016524
PIR,-0.0612748468342361,-1.7050869280738332,-0.0612748468342361,-0.07685661,-0.13945766,-0.12144589,-0.07965663,-0.08281343,-0.11577107,-0.1106626,0.0310527285623049,0.0052789883985022,-0.0317355057588745,-0.0612748468342361,16291,48,9,10,32.50417478430281,0.1983022543835235,-0.8847982365080815,0.5671721124998194,Mal,7186,33,17,16,-1.7050869280738332,1.1897583433817485,0.8461538461538461,8,5,True,0.32323202248041927
CXCL10,-0.1402568876227035,-0.7446732461734367,-0.1402568876227035,0.0052637607,-0.12722386,-0.14150679,-0.08583853,-0.07845777,-0.10718687,-0.12075518,0.1884543610887994,0.0221594745565035,-0.4643071568112799,-0.1402568876227035,16291,48,9,10,67.6067353186752,0.0441135541330364,0.7568463365338038,0.881859245167355,Macrophage,7186,33,17,16,-0.7446732461734367,1.5791420820437063,1.0,8,5,True,0.32318037038808767
NUDT21,-0.4496824200696194,-0.2321466970630297,-0.4496824200696194,-0.15338832,-0.17133342,-0.27640396,-0.08859715,-0.07978164,-0.18089932,-0.2813623,2.182602050501473,0.2905898962617396,-0.4025858546452294,-0.4496824200696194,16291,48,9,10,44.64625661007515,0.3999443362092958,0.1559034350885273,0.1480601893775193,Mal,7186,33,17,16,-0.2321466970630297,6.502483686633625,1.0,8,5,True,0.32309795503294664
FANCG,-0.248327516060432,-0.42033729596478153,-0.248327516060432,-0.06704987,-0.10653409,-0.17030215,-0.08368541,-0.09370597,-0.09522304,-0.16475295,0.4941704001964386,0.0662942729114234,-0.1028578451140515,-0.248327516060432,16291,48,9,10,13.050514890064012,0.1141107709435012,0.0961418251205681,0.245246980138294,Endo.,7186,33,17,16,-0.42033729596478153,3.2964970812997123,1.0,8,5,True,0.3230809753211923
NCKAP1L,-0.3449747410672481,-0.3023594475359701,-0.3449747410672481,-0.14799899,-0.177662,-0.3757977,-0.08713001,-0.088466145,-0.16726384,-0.362334,1.944789147257739,0.3166779203241053,-0.1154401918403262,-0.3449747410672481,16291,48,9,10,42.0073754522683,0.3083774005009741,0.0541178591655286,0.352847671608011,Macrophage,7186,33,17,16,-0.3023594475359701,6.296781862577939,1.0,8,5,True,0.3229649704270689
TNS1,-0.4511821862008937,-0.23106796763368043,-0.4511821862008937,-0.09609927,-0.16000508,-0.041793402,-0.077627644,-0.08451049,-0.13999599,-0.026605766,0.2705100973242884,0.0451169357313854,-0.3406700425423313,-0.4511821862008937,16291,48,9,10,30.17464514333426,0.1676871694962426,-1.0836403997389454,0.4841299242233771,CAF,7186,33,17,16,-0.23106796763368043,0.883554800883261,1.0,8,5,True,0.3228834941553397
FMNL2,-0.1697159831489275,-0.6142365899420126,-0.1697159831489275,-0.07051967,-0.065548114,-0.10547663,-0.081330776,-0.08791234,-0.051998682,-0.09455973,0.1264962249240942,0.0321649990792462,-0.0649741492644461,-0.1697159831489275,16291,48,9,10,6.963679376565544,0.1366546061786807,-0.384203613344227,0.4042473898773901,Macrophage,7186,33,17,16,-0.6142365899420126,0.9359805908979223,1.0,8,5,True,0.3228711302486695
LSM4,-0.4061657452736289,-0.25655536201761997,-0.4061657452736289,-0.15143277,-0.22283892,-0.41336024,-0.09454852,-0.0896824,-0.22271168,-0.41438165,2.021146030688284,0.2708243815603707,-0.1038113549102606,-0.4061657452736289,16291,48,9,10,51.380601168939606,0.4092680211522405,-0.0349265584653775,0.2259688164743619,Mal,7186,33,17,16,-0.25655536201761997,6.408974147816672,1.0,8,5,True,0.32280644327186575
PTMS,-0.3174133576563093,-0.32821278798560893,-0.3174133576563093,-0.10136895,-0.19961706,-0.089370966,-0.06868562,-0.08718958,-0.19662915,-0.0960852,0.8757829485981001,0.1523540605242158,-0.4513396044387608,-0.3174133576563093,16291,48,9,10,5.620651266351239,0.2666295574728639,0.1759486952676394,0.252432960025244,CAF,7186,33,17,16,-0.32821278798560893,6.521384959994047,1.0,8,5,True,0.3227679089690462
LYN,-0.0680461977671488,-1.5291633493697891,-0.0680461977671488,-0.08196058,-0.17519735,-0.2518316,-0.08113507,-0.074939445,-0.14738491,-0.220101,0.6365312132400144,0.1214167331655515,-0.2663430471708126,-0.0680461977671488,16291,48,9,10,13.858753131088228,0.1404119120512106,-0.1751986861380161,0.5631400442261699,Macrophage,7186,33,17,16,-1.5291633493697891,3.69829028558199,1.0,8,5,True,0.32257363762324465
TMEM167A,-0.447440357593897,-0.2323973894018918,-0.447440357593897,-0.14983079,-0.19405973,-0.40326786,-0.082485795,-0.0789389,-0.20246032,-0.40339336,1.5660278682576,0.2072309864342275,-0.4722065589867339,-0.447440357593897,16291,48,9,10,36.6636515446702,0.5783467854160869,-0.0656537303631701,0.2281039124372079,CAF,7186,33,17,16,-0.2323973894018918,6.218028149527016,1.0,8,5,True,0.32246545709249325
SURF4,-0.4660165514379435,-0.22298734203464132,-0.4660165514379435,-0.20487352,-0.19589226,-0.25149333,-0.08289741,-0.0800202,-0.21480894,-0.27457455,3.3626192367345427,0.4582284697072002,-0.2348382469895726,-0.4660165514379435,16291,48,9,10,93.20887837461731,0.4995825215697189,0.0824486531142234,0.1941314429421484,CAF,7186,33,17,16,-0.22298734203464132,7.181963380627723,1.0,8,5,True,0.32235972476303043
ATP6AP2,-0.3797431147989867,-0.2731720046977255,-0.3797431147989867,-0.17715296,-0.23567772,-0.36826044,-0.07603828,-0.08271493,-0.24119872,-0.37065282,2.691456631869654,0.3543674421459701,-0.2844801704258524,-0.3797431147989867,16291,48,9,10,101.93918730865572,0.5032006679654885,-0.0934416584009749,0.2872796309762344,Macrophage,7186,33,17,16,-0.2731720046977255,6.623343586194945,1.0,8,5,True,0.3220794745707924
RAB10,-0.2744455376817873,-0.37797892961763324,-0.2744455376817873,-0.17019433,-0.21015401,-0.29807746,-0.08772698,-0.07974237,-0.21858737,-0.2992981,2.41554109451978,0.3406175188754527,-0.430374608158073,-0.2744455376817873,16291,48,9,10,62.30295018090732,0.4714723072641247,0.1007199482196208,0.2238894311767883,Macrophage,7186,33,17,16,-0.37797892961763324,6.438923359056703,1.0,8,5,True,0.3220786093041539
MDK,-0.065496377612992,-1.5812352306908934,-0.065496377612992,-0.053621985,-0.12905382,-0.11730196,-0.07732684,-0.088014565,-0.12688605,-0.11373576,0.0787084894676131,0.0124608679639064,-0.0172164163741079,-0.065496377612992,16291,48,9,10,31.327303089340383,0.1889785694405789,-0.0493800793467023,0.4293972108227174,Mal,7186,33,17,16,-1.5812352306908934,3.1120779253342405,1.0,8,5,True,0.3218154436385819
CD160,-0.1187677102327628,-0.871105845141162,-0.1187677102327628,-0.010146834,-0.09628812,-0.02857843,-0.076848365,-0.08806655,-0.08317409,-0.024261583,0.3167386901553519,0.0421705236019888,-0.079306825961142,-0.1187677102327628,16291,48,9,10,4.82201502922349,0.0333982744224881,0.8706988268726867,0.6987489018287998,NK,7186,33,17,16,-0.871105845141162,2.838318353470153,1.0,8,5,True,0.32165081470096024
HYOU1,-0.1797142488492296,-0.5742769610523437,-0.1797142488492296,-0.12670906,-0.1262402,-0.09692428,-0.08018765,-0.08574651,-0.12912306,-0.100891866,1.193638818610747,0.2252777607267816,-0.2280963873436852,-0.1797142488492296,16291,48,9,10,15.72669078764264,0.2944614528249373,0.0346380360294413,0.2785101811450475,CAF,7186,33,17,16,-0.5742769610523437,5.1335610280357935,1.0,8,5,True,0.3212565216255387
